Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.181068243,3.114719927,4.732434715,8.199603219,6.208054595,5.619262583,4.12557833,6.354973295,7.90476003,7.70732862,6.118643756,6.66663585,7.045904935,5.770915787,4.6604549,6.295143628,4.66101257,4.094169824,4.827338832,5.065729892,2.184443075,2.873083004,1.704489787,4.915818955,4.453382097,3.848968292,4.868523981,4.032599616,3.185682616,1.94944963,1.141233814,1.561230509,3.706328569,3.614560246,4.007374036,5.459909401,5.360509037,2.669804408,3.744057165,5.896762904,3.622130143,4.570036192,5.944864465,7.634389169,7.180973781,8.297206702,8.947589617,5.908709301,2.781018681,7.821246429,6.381996896,5.445136801,5.212406215,4.806613967,4.389669371,4.557913049,5.24270151,4.941768868,3.968120592,-1.326522039,7.540770624,3.561485841,4.568027852,
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.18418658,3.55547586,4.755191409,7.672371594,5.943614619,5.028553906,3.190327135,6.030113019,8.048888332,7.777650358,6.152314094,5.98287403,6.657015481,5.977299307,3.976662464,6.190227713,4.579443015,3.727613585,4.659989882,4.869808057,1.861264377,2.517107391,1.403985193,4.543430457,4.416577333,3.756212569,4.736288624,4.107336443,3.082112438,2.124166727,1.211056669,1.612160574,3.451735656,3.374742723,3.968577927,5.404958875,5.221182145,2.735644368,3.672020955,5.729235069,3.655996904,4.645932239,5.858121505,7.554208392,7.097768574,8.11234785,8.700417185,5.83919003,2.967306152,7.686476203,6.204445879,5.284156384,5.219624757,4.85966014,4.309269718,4.456433551,5.145093749,4.895994628,3.969397492,-1.291510788,7.306454494,3.617080896,4.464557484,
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.201787897,5.923276793,4.874201952,4.918838736,4.519358439,1.77893219,-2.201431842,4.049468844,8.94709662,8.211702924,6.357184133,1.831798071,4.183998003,7.325781062,-0.426417339,5.488155665,4.028443538,1.241011843,3.492754251,3.486542724,-0.47510838,-0.125532016,-0.872839696,1.648606001,4.120109809,3.015109245,3.678548667,4.705568926,2.256352128,3.829119786,1.907708062,2.116488893,0.948074747,0.951944039,3.56629584,4.831212509,3.757725612,3.438095239,2.909170395,3.940752378,4.022065495,5.463144721,4.932024206,6.68990843,6.192927207,6.083337322,5.930835602,5.038038678,5.097612879,6.179270557,4.188093963,3.417491916,5.304969194,5.485604957,3.366660573,3.254908513,3.974826459,4.340492602,3.984982856,-0.864245918,4.460277709,4.312293789,3.172374324,
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.395248207,4.359146495,7.93827609,5.227976642,5.803695527,-0.000538044,-7.554579053,2.435486451,15.59120461,17.7421954,10.52879655,4.025494704,5.638437254,8.470033374,-1.949455698,6.356714452,5.271762129,-0.41179256,5.858174949,5.449216396,-3.97554811,-1.054186843,-2.886003478,1.678059456,6.100529482,2.941999745,3.817477379,6.434313043,3.159468903,6.427688892,2.037654437,3.077288351,-0.216749704,0.93347171,2.027845634,4.596141176,2.024734128,2.69633782,2.087972142,3.775304485,4.358183598,6.944227027,5.02741211,7.588121159,6.202935353,5.853702201,5.611749532,4.15064124,5.960713055,5.929342344,4.599558403,4.372218641,5.501075195,5.58202143,3.699027541,2.062256788,2.55300616,3.820235084,2.841576525,-1.523520183,5.172331114,4.256206737,2.530259915,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.702885628,5.307419348,5.048105771,
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,7.142248321,2.548309308,4.6718429,3.487743216,3.240238859,2.050224554,5.197397915,4.345607694,0.899846448,2.675217695,-0.25251164,2.742815136,6.160003184,1.159036872,4.631436907,2.781851904,2.944992409,1.133611295,1.440306223,3.266577137,0.796647319,1.054481302,1.621507988,2.310394602,3.082887029,3.551626571,2.973267357,1.320959676,1.088845564,1.772648399,1.115282453,2.181675428,0.971047866,5.15674775,5.066998685,5.488197038,4.154455532,3.691148741,4.09586275,3.711672095,4.086890567,4.840954472,5.830832277,6.183196191,6.306655259,6.239821558,5.892267006,4.305271329,6.41235062,3.806108893,2.524391897,5.118215321,5.393643462,3.049084194,4.401673765,5.311309034,4.816715573,5.021661205,-0.278917782,3.835980523,4.362101325,3.748417005,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.41892309,19.1055383,9.896346756,11.82935655,6.845213103,4.186976897,1.604992843,0.80000249,2.599995708,4.000001204,4.299998206,7.700006207,8.599994333,13.50000596,13.69999702,5.300001526,5.399999031,6.199998195,5.999999688,5.200003104,5.899999336,7.699998713,7.50000023,4.900001001,2.100000272,3.399998424,1.999999382,7.303890305,4.141862742,5.15509985,-0.385867274,6.952303657,2.837757415,2.21339675,0.254878786,-8.8368174,3.837836666,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127735,5.994353262,7.452950123,-2.63577011,-0.05532877,7.825963031,3.387929176,6.539700299,5.157229737,1.642930375,-0.553301305,3.295521135,1.185336255,9.149912016,1.663103638,7.254764588,5.712532089,-5.238182704,6.735821529,6.006203626,3.47573324,7.288892903,3.820737856,5.254299223,4.776564168,3.965355635,9.627782916,5.947343332,5.533454561,1.056831435,5.48239602,4.750776218,6.65892407,7.574491838,7.549522249,4.04982085,6.184415822,8.845755559,3.840991157,4.823966266,3.803975321,7.860381476,7.922936612,7.923430621,8.060732572,7.660815067,3.086698059,7.861888833,8.497584702,5.241316199,5.456387552,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.453851345,3.871436941,-5.777724707,9.689592492,6.987039326,8.152936311,
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.016169115,3.216444427,4.74463422,3.785961551,1.933450001,0.893092501,5.785704263,8.243928803,5.863855073,2.660529298,3.469887953,6.489806148,4.721429812,4.260229093,5.656646543,1.394807286,8.211299211,7.186728981,3.073036586,3.079329598,3.325214706,2.283468779,-0.244301461,4.354372537,3.085615291,-0.428331171,4.663091698,5.217414659,5.813919267,8.466528156,1.9296389,3.343274656,2.692608785,5.755827506,9.634422888,7.379621957,11.0217623,8.766125914,10.52988498,9.403524598,5.305821525,5.89936651,3.013838746,6.78813864,5.739782353,4.987854685,5.310116844,-4.484069783,-5.095781694,1.682972351,1.6487739,-0.398959965,2.192175744,9.336033729,24.61556998,1.22263861,10.04962854,7.544341908,5.040550288,7.157898831,16.25561324,8.619503552,-5.530007361,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.39091835,7.90926793,7.042075229,8.475228249,17.03571152,11.50240728,11.2528031,14.40418268,15.51665891,10.92760163,13.70158299,14.49901585,7.441681612,5.801050848,-0.326216241,18.26043563,-2.773577692,-12.84085667,-12.02076025,-21.59964935,-5.696787233,23.17124554,11.08671685,-7.139850499,1.867649933,-9.784905578,-0.172107688,-6.08199662,6.132115677,13.59492644,12.71614844,3.297981919,-1.471011483,-1.698286119,2.401044552,6.35052602,1.350399274,2.08001178,2.002696233,5.845527476,2.392172712,8.078829279,8.639298396,4.336665983,3.189804081,4.999795269,8.155773518,0.250856553,1.007385463,5.797938296,2.64571792,-3.747171399,-1.521979205,4.984775067,-1.424884939,8.815086643,2.758505246,-1.838007571,-3.070587985,3.330288459,4.719777732,3.776631402,5.044890511,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.325768066,4.603345753,2.44770235,14.82651427,10.76388017,4.962876611,-8.856815476,19.51210026,3.244186461,4.544357064,5.374552533,3.735303787,4.418755565,16.11336735,12.49066468,17.17510373,1.899959395,17.05696466,20.86925543,24.75372685,-0.728727509,3.433978031,-13.0733124,-1.485241697,1.453896263,4.647590574,9.305281391,-0.019036937,-3.118535215,57.81782835,-64.04710697,32.5922112,30.28982949,3.854532449,2.120021498,11.02078564,21.23793613,35.00096762,17.58017037,16.79613444,1.766608766,-8.203704812,-36.65678044,53.38554729,1.675228636,5.638299152,1.888539362,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.628285923,2.263688176,2.606766429,13.78737302,-1.819750351,2.633850991,5.513790575,-12.03679309,1.50218071,7.639811402,-2.93555774,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.074183976,8.314773571,10.28101439,9.881914232,7.29638009,8.750658935,-1.260300533,-5.498281787,2.38961039,7.458143075,13.06083765,6.177334439,6.806009669,5.706292174,0.646155023,5.959367465,8.822277262,6.016714605,4.860582356,5.747920714,4.265007128,2.154566257,-2.1511617,4.12911824,3.292841335,6.270541969,8.545939813,-0.089726022,0.258439816,1.169370335,-0.223525548,-3.373894067,1.313449459,3.608857873,0.11658371,4.567123587,5.771612425,7.362800953,4.034923527,4.98504277,4.013497555,0.559519082,2.142688379,7.802399508,6.124438965,6.316993086,8.454860096,2.209496419,-7.66380956,-2.832774915,1.845779156,1.063636607,4.55246032,1.687215018,4.436663719,6.303687107,4.194948829,4.889172995,1.861177943,-6.940453095,5.254209753,8.992507613,5.03717944,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20389062,10.15611722,10.69572315,7.937186423,8.997947502,-0.079647024,2.995026463,16.24195188,13.56570216,7.30733553,10.95107091,12.14655493,5.58746353,6.476161368,3.242819576,0.322503147,1.035299213,5.555087289,6.207815748,1.670441622,5.339926795,2.082499966,3.359101578,0.933213676,4.036940329,4.190144545,7.139711617,2.910016178,0.574746753,7.315199047,7.726115309,7.759266202,4.116756273,7.427845199,6.602924833,5.868332035,3.754300777,4.064288374,3.323237751,8.625996376,0.16962555,-0.121470227,1.465057689,4.679316887,4.215531886,5.581031178,6.022860483,3.285977221,1.10822776,5.633119564,5.562822781,2.540804593,4.230599674,3.885324239,2.313510735,4.367283642,4.273421788,4.074476006,3.785141452,-1.464605643,9.343907746,6.470371502,2.42300691,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.310502429,1.81810795,3.69048581,7.125862232,5.500141199,-2.090162955,7.125385156,2.560500839,3.240139753,5.95915949,3.430016388,0.844227639,0.413585645,1.169203481,3.225852369,2.798085725,2.85997187,3.191960628,4.194377319,3.388383501,1.985774909,1.538447558,0.834275477,-0.852805784,2.151023664,2.886836744,1.345584771,1.92572123,1.804373273,1.677991585,3.882098842,2.006433298,0.26992962,0.066553853,1.474021673,0.76241072,1.799479905,1.462292025,-1.023138477,-5.305154033,1.529105757,0.695463129,-3.125238795,-1.818025061,-0.00138764,0.885667638,1.236221107,1.603699946,0.826646697,0.429162534,-8.86822121,8.931062066,4.661762651,0.697632994,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.345301858,-1.457147209,1.730376267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322449,4.601424504,5.221519847,2.200061472,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,8.298408854,14.67956602,20.80290926,11.18484646,17.17871744,7.025943387,-2.219738554,4.291687765,-2.706947164,5.504634242,2.323274377,1.462169817,-10.72921928,-0.275903908,1.608531073,14.34977606,4.48698978,4.9714767,6.200874444,2.087020782,3.308475383,3.01217269,3.389530794,4.245711921,5.269957575,5.783807927,4.161667555,8.567214242,8.146594811,8.092975278,8.176169952,7.220386373,5.023710073,2.314834221,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.473598154,1.919070913,1.751240779,-1.102751883,3.65564191,2.647436164,2.678271538,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,0.399050645,4.698992042,8.413547255,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.260624493,3.279742743,3.630198572,4.410880154,5.159807905,3.294047613,4.648861398,6.661636522,4.925785413,4.840929057,3.523357235,0.900586066,-0.459219716,1.083383174,2.630999616,3.133870993,0.981228732,-1.270330495,-0.333929958,2.764647551,0.386103426,0.041962499,1.535125499,2.186115694,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239,0.954736938,1.679019523,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.300000003,7.400000001,4.799999995,5.999999997,4.200000006,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,5.1,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358741,8.778340216,4.964467288,2.009094171,14.7285664,3.361232033,7.982689969,7.959224459,-4.655446916,22.17389193,17.08242935,5.89658021,4.065617349,0.882203175,2.153964503,9.453797844,6.912493546,7.615226046,5.591976206,3.773544194,1.506478258,1.309050241,1.755216977,4.300561819,7.177555391,5.937107444,6.203183823,4.690348768,4.192050972,1.438346792,-0.799493959,0.353197256,2.632784518,4.406216525,4.146839269,0.474901921,3.290213722,2.305388595,0.599695391,3.779906498,0.54685953,2.932475546,5.104299776,5.90666608,6.4724943,6.85072977,0.232282745,3.306939816,8.058473603,5.12110612,4.568679614,3.797848393,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.859981043,5.555873013,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968372,13.20003006,2.789750939,5.702796633,-7.943925238,-13.8378378,-15.45932822,-20.08515884,-5.423821922,7.084502395,9.915253896,2.121835285,3.6557894,5.443336633,5.321621412,-0.017324613,7.030293197,7.026812425,-0.175515404,3.102898742,8.542874775,8.401616049,2.886294575,-0.471566597,5.956274297,-0.0881502,10.91546945,4.024038631,3.875825445,4.335855922,4.739937224,3.757910136,4.600625657,-7.148977577,5.507007627,8.9675052,6.151391837,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,0,-14.67640731,0,-12.82856377,-5.668406164,0.041092117,0,4.433406311,4.932079261,4.67018404,3.800818008,21.53151927,11.97690888,3.479383185,1.162311848,7.591297939,7.017538378,4.098370805,-34.80863877,9.903468901,5.897505607,4.006621079,4.681632104,12.70538114,9.993580323,7.389710651,6.265072805,10.28368131,9.457694811,13.30333384,10.94336007,10.3984581,7.476366066,4.074778506,5.076918432,7.286658139,7.650256579,7.857499755,8.000320746,7.207034725,7.905501161,8.075039155,8.776223762,7.936950136,-3.555721934,3.089842841,5.103368887,4.960066589,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060023,12.07922707,20.90988289,45.30275332,5.344419769,-26.76823236,-4.612629629,1.059593521,-11.58499416,-1.07936572,6.122194271,-1.090151939,-9.777941754,13.91848747,-13.24012265,-2.465723625,1.292733942,22.0454151,-7.292441607,-6.385334336,-5.648687346,23.95926818,-0.104014952,2.045244828,2.752211835,-0.052032522,1.177143302,4.442269062,-3.914255659,6.742656778,-3.144120421,1.447156399,-1.575444389,-0.608968734,1.292422097,5.776914634,3.05509784,-2.984738101,0.536786756,1.225962861,3.263744917,5.803641006,7.730912864,1.263670229,11.2653381,7.088029601,3.749130019,3.4794388,3.264259304,-0.562016449,8.522661217,3.905352807,4.124590543,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,3.909904182,7.597675028,8.440121037,1.546903384,0.547738045,1.18672047,8.865807457,8.550068267,10.85699385,6.550345228,9.225374976,5.479794077,4.877251516,-1.864689129,4.268973825,6.801949416,5.301719051,5.383142657,5.842838026,6.823966776,-0.486745779,3.219886422,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.31703583,-3.404740154,-0.054194207,1.616607304,-0.737636737,5.727280872,7.576966023,0.694135528,3.932703193,0.220941147,2.003525498,2.831267379,-15.35445176,0.479678357,10.52284928,2.284948091,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.935992652,3.895272531,9.020568283,9.473824718,7.31843358,11.99395661,9.079606554,13.16576829,14.5613667,10.05273481,10.54551355,7.214360722,14.89832266,9.511835434,7.839933338,13.2214478,12.3359822,10.9529857,8.671226707,-1.64568764,7.246176285,8.338078087,13.37617449,10.55164035,7.838864022,11.3272612,12.72369212,11.98771556,7.072893605,9.877552502,10.77805613,6.198642798,6.877474129,9.268666338,9.614565393,7.890703326,6.170552427,-5.129448165,11.46694243,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,1.356733243,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,7.043680955,3.90077637,-6.570074725,-12.99131961,-12.2744087,6.606184511,-3.847536861,7.354774373,13.89921041,-19.41074524,-18.92473118,-11.74910282,7.938472419,5.241605241,-4.264591438,8.567712565,8.146151544,-10.05261701,25.89285715,-26.22889252,-41.00779067,82.80932903,33.99046756,8.436165645,4.858291252,0.605127159,2.473325258,3.662054728,-1.789009125,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.370497135,9.628576961,6.625875037,1.149464448,0.500915351,0.592771759,2.926073901,-4.71222158,2.743330539,2.263816906,-4.817428606,2.260806098,5.859208873,-3.640425903,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.162681441,4.345562983,1.759315734,7.609419958,5.869508045,4.637661253,4.44961136,7.448398138,6.902080158,6.810822695,6.975847196,7.726611993,8.696166934,6.644867116,4.235459887,5.50244689,4.757586777,4.305977368,7.360672283,6.634465642,1.051102543,0.25667063,-2.079444397,3.91680684,3.144731706,3.368127448,3.163651697,0.357644614,1.39592957,-0.467900615,2.803017848,2.136605828,4.353807406,5.266145318,0.415310039,3.871330218,5.282831299,2.785513155,0.527486997,3.621221578,0.175857832,0.367571843,2.40703937,5.274218247,3.988952706,5.25294138,5.335317494,3.739728786,-2.406359388,6.672001218,4.425325902,2.371190492,2.76541723,1.295902117,0.292412438,-0.483626127,2.017476067,1.565365654,0.627524013,-6.469955035,6.863152703,3.849238889,2.072132928,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963947,4.885133263,-1.425792383,-2.010201053,14.19063663,6.704578691,4.296563641,5.559857768,5.912556554,8.159018533,7.031254324,6.928323728,6.872091271,3.967608092,7.306376071,5.798782329,5.75141288,5.918743684,6.067002303,6.35769548,7.107568368,8.619266208,7.596828801,7.824902763,7.501774912,8.526905517,8.03865268,8.026098435,8.026300227,7.61196344,7.270065844,7.022836255,6.892530873,6.247960008,5.457735092,0.503031829,2.528351005,2.707426526,3.745681402,
